"","tipo_de_cooperativa","estado"
"700","2.Produtor","2.Paraná"
"701","2.Produtor","2.Paraná"
"702","2.Produtor","2.Paraná"
"703","2.Produtor","2.Paraná"
"704","2.Produtor","2.Paraná"
"705","2.Produtor","2.Paraná"
"706","2.Produtor","2.Paraná"
"707","2.Produtor","2.Paraná"
"708","2.Produtor","2.Paraná"
"709","2.Produtor","2.Paraná"
"710","2.Produtor","2.Paraná"
"711","2.Produtor","2.Paraná"
"712","2.Produtor","2.Paraná"
"713","2.Produtor","2.Paraná"
"714","2.Produtor","2.Paraná"
"715","2.Produtor","2.Paraná"
"716","2.Produtor","3.Rio G. do Sul"
"717","2.Produtor","3.Rio G. do Sul"
"718","2.Produtor","3.Rio G. do Sul"
"719","2.Produtor","3.Rio G. do Sul"
"720","2.Produtor","3.Rio G. do Sul"
"721","2.Produtor","3.Rio G. do Sul"
"722","2.Produtor","3.Rio G. do Sul"
"723","2.Produtor","3.Rio G. do Sul"
"724","2.Produtor","3.Rio G. do Sul"
"725","2.Produtor","3.Rio G. do Sul"
"726","2.Produtor","3.Rio G. do Sul"
"727","2.Produtor","3.Rio G. do Sul"
"728","2.Produtor","3.Rio G. do Sul"
"729","2.Produtor","3.Rio G. do Sul"
"730","2.Produtor","3.Rio G. do Sul"
"731","2.Produtor","3.Rio G. do Sul"
"732","2.Produtor","3.Rio G. do Sul"
"733","2.Produtor","3.Rio G. do Sul"
"734","2.Produtor","3.Rio G. do Sul"
"735","2.Produtor","3.Rio G. do Sul"
"736","2.Produtor","3.Rio G. do Sul"
"737","2.Produtor","3.Rio G. do Sul"
"738","2.Produtor","3.Rio G. do Sul"
"739","2.Produtor","3.Rio G. do Sul"
"740","2.Produtor","3.Rio G. do Sul"
"741","2.Produtor","3.Rio G. do Sul"
"742","2.Produtor","3.Rio G. do Sul"
"743","2.Produtor","3.Rio G. do Sul"
"744","2.Produtor","3.Rio G. do Sul"
"745","2.Produtor","3.Rio G. do Sul"
"746","2.Produtor","3.Rio G. do Sul"
"747","2.Produtor","3.Rio G. do Sul"
"748","2.Produtor","3.Rio G. do Sul"
"749","2.Produtor","3.Rio G. do Sul"
"750","2.Produtor","3.Rio G. do Sul"
"751","2.Produtor","3.Rio G. do Sul"
"752","2.Produtor","3.Rio G. do Sul"
"753","2.Produtor","3.Rio G. do Sul"
"754","2.Produtor","3.Rio G. do Sul"
"755","2.Produtor","3.Rio G. do Sul"
"756","2.Produtor","3.Rio G. do Sul"
"757","2.Produtor","3.Rio G. do Sul"
"758","2.Produtor","3.Rio G. do Sul"
"759","2.Produtor","3.Rio G. do Sul"
"760","2.Produtor","3.Rio G. do Sul"
"761","2.Produtor","3.Rio G. do Sul"
"762","2.Produtor","3.Rio G. do Sul"
"763","2.Produtor","3.Rio G. do Sul"
"764","2.Produtor","3.Rio G. do Sul"
"765","2.Produtor","3.Rio G. do Sul"
"766","2.Produtor","3.Rio G. do Sul"
"767","2.Produtor","3.Rio G. do Sul"
"768","2.Produtor","3.Rio G. do Sul"
"769","2.Produtor","3.Rio G. do Sul"
"770","2.Produtor","3.Rio G. do Sul"
"771","2.Produtor","3.Rio G. do Sul"
"772","2.Produtor","3.Rio G. do Sul"
"773","2.Produtor","3.Rio G. do Sul"
"774","2.Produtor","3.Rio G. do Sul"
"775","2.Produtor","3.Rio G. do Sul"
"776","2.Produtor","3.Rio G. do Sul"
"777","2.Produtor","3.Rio G. do Sul"
"778","2.Produtor","3.Rio G. do Sul"
"779","2.Produtor","3.Rio G. do Sul"
"780","2.Produtor","3.Rio G. do Sul"
"781","2.Produtor","3.Rio G. do Sul"
"782","2.Produtor","3.Rio G. do Sul"
"783","2.Produtor","3.Rio G. do Sul"
"784","2.Produtor","3.Rio G. do Sul"
"785","2.Produtor","3.Rio G. do Sul"
"786","2.Produtor","3.Rio G. do Sul"
"787","2.Produtor","3.Rio G. do Sul"
"788","2.Produtor","3.Rio G. do Sul"
"789","2.Produtor","3.Rio G. do Sul"
"790","2.Produtor","3.Rio G. do Sul"
"791","2.Produtor","3.Rio G. do Sul"
"792","2.Produtor","3.Rio G. do Sul"
"793","2.Produtor","3.Rio G. do Sul"
"794","2.Produtor","3.Rio G. do Sul"
"795","2.Produtor","3.Rio G. do Sul"
"796","2.Produtor","3.Rio G. do Sul"
"797","2.Produtor","3.Rio G. do Sul"
"798","2.Produtor","3.Rio G. do Sul"
"799","2.Produtor","3.Rio G. do Sul"
"800","2.Produtor","3.Rio G. do Sul"
"801","2.Produtor","3.Rio G. do Sul"
"802","2.Produtor","3.Rio G. do Sul"
"803","2.Produtor","3.Rio G. do Sul"
"804","2.Produtor","3.Rio G. do Sul"
"805","2.Produtor","3.Rio G. do Sul"
"806","2.Produtor","3.Rio G. do Sul"
"807","2.Produtor","3.Rio G. do Sul"
"808","2.Produtor","3.Rio G. do Sul"
"809","2.Produtor","3.Rio G. do Sul"
"810","2.Produtor","3.Rio G. do Sul"
"811","2.Produtor","3.Rio G. do Sul"
"812","2.Produtor","3.Rio G. do Sul"
"813","2.Produtor","3.Rio G. do Sul"
"814","2.Produtor","3.Rio G. do Sul"
"815","2.Produtor","3.Rio G. do Sul"
"816","2.Produtor","3.Rio G. do Sul"
"817","2.Produtor","3.Rio G. do Sul"
"818","2.Produtor","3.Rio G. do Sul"
"819","2.Produtor","3.Rio G. do Sul"
"820","2.Produtor","3.Rio G. do Sul"
"821","2.Produtor","3.Rio G. do Sul"
"822","2.Produtor","3.Rio G. do Sul"
"823","2.Produtor","3.Rio G. do Sul"
"824","2.Produtor","3.Rio G. do Sul"
"825","2.Produtor","3.Rio G. do Sul"
"826","2.Produtor","3.Rio G. do Sul"
"827","2.Produtor","3.Rio G. do Sul"
"828","2.Produtor","3.Rio G. do Sul"
"829","2.Produtor","3.Rio G. do Sul"
"830","2.Produtor","3.Rio G. do Sul"
"831","2.Produtor","3.Rio G. do Sul"
"832","2.Produtor","3.Rio G. do Sul"
"833","2.Produtor","3.Rio G. do Sul"
"834","2.Produtor","3.Rio G. do Sul"
"835","2.Produtor","3.Rio G. do Sul"
"836","2.Produtor","3.Rio G. do Sul"
"837","2.Produtor","3.Rio G. do Sul"
"838","2.Produtor","3.Rio G. do Sul"
"839","2.Produtor","3.Rio G. do Sul"
"840","2.Produtor","3.Rio G. do Sul"
"841","2.Produtor","3.Rio G. do Sul"
"842","2.Produtor","3.Rio G. do Sul"
"843","2.Produtor","3.Rio G. do Sul"
"844","2.Produtor","3.Rio G. do Sul"
"845","2.Produtor","3.Rio G. do Sul"
"846","2.Produtor","3.Rio G. do Sul"
"847","2.Produtor","3.Rio G. do Sul"
"848","2.Produtor","3.Rio G. do Sul"
"849","2.Produtor","3.Rio G. do Sul"
"850","2.Produtor","3.Rio G. do Sul"
"851","2.Produtor","3.Rio G. do Sul"
"852","2.Produtor","3.Rio G. do Sul"
"853","2.Produtor","3.Rio G. do Sul"
"854","2.Produtor","3.Rio G. do Sul"
"855","2.Produtor","3.Rio G. do Sul"
"856","2.Produtor","3.Rio G. do Sul"
"857","2.Produtor","3.Rio G. do Sul"
"858","2.Produtor","3.Rio G. do Sul"
"859","2.Produtor","3.Rio G. do Sul"
"860","2.Produtor","3.Rio G. do Sul"
"861","2.Produtor","3.Rio G. do Sul"
"862","2.Produtor","3.Rio G. do Sul"
"863","2.Produtor","3.Rio G. do Sul"
"864","2.Produtor","3.Rio G. do Sul"
"865","2.Produtor","3.Rio G. do Sul"
"866","2.Produtor","3.Rio G. do Sul"
"867","2.Produtor","3.Rio G. do Sul"
"868","2.Produtor","3.Rio G. do Sul"
"869","2.Produtor","3.Rio G. do Sul"
"870","2.Produtor","3.Rio G. do Sul"
"871","2.Produtor","3.Rio G. do Sul"
"872","2.Produtor","3.Rio G. do Sul"
"873","2.Produtor","3.Rio G. do Sul"
"874","2.Produtor","3.Rio G. do Sul"
"875","2.Produtor","3.Rio G. do Sul"
"876","2.Produtor","3.Rio G. do Sul"
"877","2.Produtor","3.Rio G. do Sul"
"878","2.Produtor","3.Rio G. do Sul"
"879","2.Produtor","3.Rio G. do Sul"
"880","2.Produtor","3.Rio G. do Sul"
"881","2.Produtor","3.Rio G. do Sul"
"882","2.Produtor","3.Rio G. do Sul"
"883","2.Produtor","3.Rio G. do Sul"
"884","2.Produtor","3.Rio G. do Sul"
"885","2.Produtor","3.Rio G. do Sul"
"886","2.Produtor","3.Rio G. do Sul"
"887","2.Produtor","3.Rio G. do Sul"
"888","2.Produtor","3.Rio G. do Sul"
"889","2.Produtor","3.Rio G. do Sul"
"890","2.Produtor","3.Rio G. do Sul"
"891","2.Produtor","3.Rio G. do Sul"
"892","2.Produtor","3.Rio G. do Sul"
"893","2.Produtor","3.Rio G. do Sul"
"894","2.Produtor","3.Rio G. do Sul"
"895","2.Produtor","3.Rio G. do Sul"
"896","2.Produtor","3.Rio G. do Sul"
"897","2.Produtor","3.Rio G. do Sul"
"898","2.Produtor","3.Rio G. do Sul"
"899","2.Produtor","3.Rio G. do Sul"
"900","2.Produtor","3.Rio G. do Sul"
"901","2.Produtor","3.Rio G. do Sul"
"902","2.Produtor","3.Rio G. do Sul"
"903","2.Produtor","3.Rio G. do Sul"
"904","2.Produtor","3.Rio G. do Sul"
"905","2.Produtor","3.Rio G. do Sul"
"906","2.Produtor","3.Rio G. do Sul"
"907","2.Produtor","3.Rio G. do Sul"
"908","2.Produtor","3.Rio G. do Sul"
"909","2.Produtor","3.Rio G. do Sul"
"910","2.Produtor","3.Rio G. do Sul"
"911","2.Produtor","3.Rio G. do Sul"
"912","2.Produtor","3.Rio G. do Sul"
"913","2.Produtor","3.Rio G. do Sul"
"914","2.Produtor","3.Rio G. do Sul"
"915","2.Produtor","3.Rio G. do Sul"
"916","2.Produtor","3.Rio G. do Sul"
"917","2.Produtor","3.Rio G. do Sul"
"918","2.Produtor","3.Rio G. do Sul"
"919","2.Produtor","3.Rio G. do Sul"
"920","2.Produtor","3.Rio G. do Sul"
"921","2.Produtor","3.Rio G. do Sul"
"922","2.Produtor","3.Rio G. do Sul"
"923","2.Produtor","3.Rio G. do Sul"
"924","2.Produtor","3.Rio G. do Sul"
"925","2.Produtor","3.Rio G. do Sul"
"926","2.Produtor","3.Rio G. do Sul"
"927","2.Produtor","3.Rio G. do Sul"
"928","2.Produtor","3.Rio G. do Sul"
"929","2.Produtor","3.Rio G. do Sul"
"930","2.Produtor","3.Rio G. do Sul"
"931","2.Produtor","3.Rio G. do Sul"
"932","2.Produtor","3.Rio G. do Sul"
"933","2.Produtor","3.Rio G. do Sul"
"934","2.Produtor","3.Rio G. do Sul"
"935","2.Produtor","3.Rio G. do Sul"
"936","2.Produtor","3.Rio G. do Sul"
"937","2.Produtor","3.Rio G. do Sul"
"938","2.Produtor","3.Rio G. do Sul"
"939","2.Produtor","3.Rio G. do Sul"
"940","2.Produtor","3.Rio G. do Sul"
"941","2.Produtor","3.Rio G. do Sul"
"942","2.Produtor","3.Rio G. do Sul"
"943","2.Produtor","3.Rio G. do Sul"
"944","2.Produtor","3.Rio G. do Sul"
"945","2.Produtor","3.Rio G. do Sul"
"946","2.Produtor","3.Rio G. do Sul"
"947","2.Produtor","3.Rio G. do Sul"
"948","2.Produtor","3.Rio G. do Sul"
"949","2.Produtor","3.Rio G. do Sul"
"950","2.Produtor","3.Rio G. do Sul"
"951","2.Produtor","3.Rio G. do Sul"
"952","2.Produtor","3.Rio G. do Sul"
"953","2.Produtor","3.Rio G. do Sul"
"954","2.Produtor","3.Rio G. do Sul"
"955","2.Produtor","3.Rio G. do Sul"
"956","2.Produtor","3.Rio G. do Sul"
"957","2.Produtor","3.Rio G. do Sul"
"958","2.Produtor","3.Rio G. do Sul"
"959","2.Produtor","3.Rio G. do Sul"
"960","2.Produtor","3.Rio G. do Sul"
"961","2.Produtor","3.Rio G. do Sul"
"962","2.Produtor","3.Rio G. do Sul"
"963","2.Produtor","3.Rio G. do Sul"
"964","2.Produtor","3.Rio G. do Sul"
"965","2.Produtor","3.Rio G. do Sul"
"966","2.Produtor","3.Rio G. do Sul"
"967","2.Produtor","3.Rio G. do Sul"
"968","2.Produtor","3.Rio G. do Sul"
"969","2.Produtor","3.Rio G. do Sul"
"970","2.Produtor","3.Rio G. do Sul"
"971","2.Produtor","3.Rio G. do Sul"
"972","2.Produtor","3.Rio G. do Sul"
"973","2.Produtor","3.Rio G. do Sul"
"974","2.Produtor","3.Rio G. do Sul"
"975","2.Produtor","3.Rio G. do Sul"
"976","2.Produtor","3.Rio G. do Sul"
"977","2.Produtor","3.Rio G. do Sul"
"978","2.Produtor","3.Rio G. do Sul"
"979","2.Produtor","3.Rio G. do Sul"
"980","2.Produtor","3.Rio G. do Sul"
"981","2.Produtor","3.Rio G. do Sul"
"982","2.Produtor","3.Rio G. do Sul"
"983","2.Produtor","3.Rio G. do Sul"
"984","2.Produtor","3.Rio G. do Sul"
"985","2.Produtor","3.Rio G. do Sul"
"986","2.Produtor","3.Rio G. do Sul"
"987","2.Produtor","3.Rio G. do Sul"
"988","2.Produtor","3.Rio G. do Sul"
"989","2.Produtor","3.Rio G. do Sul"
"990","2.Produtor","3.Rio G. do Sul"
"991","2.Produtor","3.Rio G. do Sul"
"992","2.Produtor","3.Rio G. do Sul"
"993","2.Produtor","3.Rio G. do Sul"
"994","2.Produtor","3.Rio G. do Sul"
"995","2.Produtor","3.Rio G. do Sul"
"996","2.Produtor","3.Rio G. do Sul"
"997","2.Produtor","3.Rio G. do Sul"
"998","2.Produtor","3.Rio G. do Sul"
"999","2.Produtor","3.Rio G. do Sul"
"1000","2.Produtor","3.Rio G. do Sul"
"1001","2.Produtor","3.Rio G. do Sul"
"1002","2.Produtor","3.Rio G. do Sul"
"1003","2.Produtor","3.Rio G. do Sul"
"1004","2.Produtor","3.Rio G. do Sul"
"1005","2.Produtor","3.Rio G. do Sul"
"1006","2.Produtor","3.Rio G. do Sul"
"1007","2.Produtor","3.Rio G. do Sul"
"1008","2.Produtor","3.Rio G. do Sul"
"1009","2.Produtor","3.Rio G. do Sul"
"1010","2.Produtor","3.Rio G. do Sul"
"1011","2.Produtor","3.Rio G. do Sul"
"1012","2.Produtor","3.Rio G. do Sul"
"1013","2.Produtor","3.Rio G. do Sul"
"1014","2.Produtor","3.Rio G. do Sul"
"1015","2.Produtor","3.Rio G. do Sul"
"1016","2.Produtor","3.Rio G. do Sul"
"1017","2.Produtor","3.Rio G. do Sul"
"1018","2.Produtor","3.Rio G. do Sul"
"1019","2.Produtor","3.Rio G. do Sul"
"1020","3.Escola","1.São Paulo"
"1021","3.Escola","1.São Paulo"
"1022","3.Escola","1.São Paulo"
"1023","3.Escola","1.São Paulo"
"1024","3.Escola","1.São Paulo"
"1025","3.Escola","1.São Paulo"
"1026","3.Escola","1.São Paulo"
"1027","3.Escola","1.São Paulo"
"1028","3.Escola","1.São Paulo"
"1029","3.Escola","1.São Paulo"
"1030","3.Escola","1.São Paulo"
"1031","3.Escola","1.São Paulo"
"1032","3.Escola","1.São Paulo"
"1033","3.Escola","1.São Paulo"
"1034","3.Escola","1.São Paulo"
"1035","3.Escola","1.São Paulo"
"1036","3.Escola","1.São Paulo"
"1037","3.Escola","1.São Paulo"
"1038","3.Escola","1.São Paulo"
"1039","3.Escola","1.São Paulo"
"1040","3.Escola","1.São Paulo"
"1041","3.Escola","1.São Paulo"
"1042","3.Escola","1.São Paulo"
"1043","3.Escola","1.São Paulo"
"1044","3.Escola","1.São Paulo"
"1045","3.Escola","1.São Paulo"
"1046","3.Escola","1.São Paulo"
"1047","3.Escola","1.São Paulo"
"1048","3.Escola","1.São Paulo"
"1049","3.Escola","1.São Paulo"
"1050","3.Escola","1.São Paulo"
"1051","3.Escola","1.São Paulo"
"1052","3.Escola","1.São Paulo"
"1053","3.Escola","1.São Paulo"
"1054","3.Escola","1.São Paulo"
"1055","3.Escola","1.São Paulo"
"1056","3.Escola","1.São Paulo"
"1057","3.Escola","1.São Paulo"
"1058","3.Escola","1.São Paulo"
"1059","3.Escola","1.São Paulo"
"1060","3.Escola","1.São Paulo"
"1061","3.Escola","1.São Paulo"
"1062","3.Escola","1.São Paulo"
"1063","3.Escola","1.São Paulo"
"1064","3.Escola","1.São Paulo"
"1065","3.Escola","1.São Paulo"
"1066","3.Escola","1.São Paulo"
"1067","3.Escola","1.São Paulo"
"1068","3.Escola","1.São Paulo"
"1069","3.Escola","1.São Paulo"
"1070","3.Escola","1.São Paulo"
"1071","3.Escola","1.São Paulo"
"1072","3.Escola","1.São Paulo"
"1073","3.Escola","1.São Paulo"
"1074","3.Escola","1.São Paulo"
"1075","3.Escola","1.São Paulo"
"1076","3.Escola","1.São Paulo"
"1077","3.Escola","1.São Paulo"
"1078","3.Escola","1.São Paulo"
"1079","3.Escola","1.São Paulo"
"1080","3.Escola","1.São Paulo"
"1081","3.Escola","1.São Paulo"
"1082","3.Escola","1.São Paulo"
"1083","3.Escola","1.São Paulo"
"1084","3.Escola","1.São Paulo"
"1085","3.Escola","1.São Paulo"
"1086","3.Escola","1.São Paulo"
"1087","3.Escola","1.São Paulo"
"1088","3.Escola","1.São Paulo"
"1089","3.Escola","1.São Paulo"
"1090","3.Escola","1.São Paulo"
"1091","3.Escola","1.São Paulo"
"1092","3.Escola","1.São Paulo"
"1093","3.Escola","1.São Paulo"
"1094","3.Escola","1.São Paulo"
"1095","3.Escola","1.São Paulo"
"1096","3.Escola","1.São Paulo"
"1097","3.Escola","1.São Paulo"
"1098","3.Escola","2.Paraná"
"1099","3.Escola","2.Paraná"
"1100","3.Escola","2.Paraná"
"1101","3.Escola","2.Paraná"
"1102","3.Escola","2.Paraná"
"1103","3.Escola","2.Paraná"
"1104","3.Escola","2.Paraná"
"1105","3.Escola","2.Paraná"
"1106","3.Escola","2.Paraná"
"1107","3.Escola","2.Paraná"
"1108","3.Escola","2.Paraná"
"1109","3.Escola","2.Paraná"
"1110","3.Escola","2.Paraná"
"1111","3.Escola","2.Paraná"
"1112","3.Escola","2.Paraná"
"1113","3.Escola","2.Paraná"
"1114","3.Escola","2.Paraná"
"1115","3.Escola","2.Paraná"
"1116","3.Escola","2.Paraná"
"1117","3.Escola","2.Paraná"
"1118","3.Escola","2.Paraná"
"1119","3.Escola","2.Paraná"
"1120","3.Escola","2.Paraná"
"1121","3.Escola","2.Paraná"
"1122","3.Escola","2.Paraná"
"1123","3.Escola","2.Paraná"
"1124","3.Escola","2.Paraná"
"1125","3.Escola","2.Paraná"
"1126","3.Escola","2.Paraná"
"1127","3.Escola","2.Paraná"
"1128","3.Escola","2.Paraná"
"1129","3.Escola","2.Paraná"
"1130","3.Escola","2.Paraná"
"1131","3.Escola","2.Paraná"
"1132","3.Escola","2.Paraná"
"1133","3.Escola","2.Paraná"
"1134","3.Escola","2.Paraná"
"1135","3.Escola","2.Paraná"
"1136","3.Escola","2.Paraná"
"1137","3.Escola","2.Paraná"
"1138","3.Escola","2.Paraná"
"1139","3.Escola","2.Paraná"
"1140","3.Escola","2.Paraná"
"1141","3.Escola","2.Paraná"
"1142","3.Escola","2.Paraná"
"1143","3.Escola","2.Paraná"
"1144","3.Escola","2.Paraná"
"1145","3.Escola","2.Paraná"
"1146","3.Escola","2.Paraná"
"1147","3.Escola","2.Paraná"
"1148","3.Escola","2.Paraná"
"1149","3.Escola","2.Paraná"
"1150","3.Escola","2.Paraná"
"1151","3.Escola","2.Paraná"
"1152","3.Escola","2.Paraná"
"1153","3.Escola","2.Paraná"
"1154","3.Escola","2.Paraná"
"1155","3.Escola","2.Paraná"
"1156","3.Escola","2.Paraná"
"1157","3.Escola","2.Paraná"
"1158","3.Escola","2.Paraná"
"1159","3.Escola","2.Paraná"
"1160","3.Escola","2.Paraná"
"1161","3.Escola","2.Paraná"
"1162","3.Escola","2.Paraná"
"1163","3.Escola","2.Paraná"
"1164","3.Escola","2.Paraná"
"1165","3.Escola","2.Paraná"
"1166","3.Escola","2.Paraná"
"1167","3.Escola","2.Paraná"
"1168","3.Escola","2.Paraná"
"1169","3.Escola","2.Paraná"
"1170","3.Escola","2.Paraná"
"1171","3.Escola","2.Paraná"
"1172","3.Escola","2.Paraná"
"1173","3.Escola","2.Paraná"
"1174","3.Escola","2.Paraná"
"1175","3.Escola","2.Paraná"
"1176","3.Escola","2.Paraná"
"1177","3.Escola","2.Paraná"
"1178","3.Escola","2.Paraná"
"1179","3.Escola","2.Paraná"
"1180","3.Escola","2.Paraná"
"1181","3.Escola","2.Paraná"
"1182","3.Escola","2.Paraná"
"1183","3.Escola","2.Paraná"
"1184","3.Escola","2.Paraná"
"1185","3.Escola","2.Paraná"
"1186","3.Escola","2.Paraná"
"1187","3.Escola","2.Paraná"
"1188","3.Escola","2.Paraná"
"1189","3.Escola","2.Paraná"
"1190","3.Escola","2.Paraná"
"1191","3.Escola","2.Paraná"
"1192","3.Escola","2.Paraná"
"1193","3.Escola","2.Paraná"
"1194","3.Escola","2.Paraná"
"1195","3.Escola","2.Paraná"
"1196","3.Escola","2.Paraná"
"1197","3.Escola","2.Paraná"
"1198","3.Escola","2.Paraná"
"1199","3.Escola","2.Paraná"
"1200","3.Escola","2.Paraná"
"1201","3.Escola","2.Paraná"
"1202","3.Escola","2.Paraná"
"1203","3.Escola","2.Paraná"
"1204","3.Escola","2.Paraná"
"1205","3.Escola","2.Paraná"
"1206","3.Escola","2.Paraná"
"1207","3.Escola","2.Paraná"
"1208","3.Escola","2.Paraná"
"1209","3.Escola","2.Paraná"
"1210","3.Escola","2.Paraná"
"1211","3.Escola","2.Paraná"
"1212","3.Escola","2.Paraná"
"1213","3.Escola","2.Paraná"
"1214","3.Escola","2.Paraná"
"1215","3.Escola","2.Paraná"
"1216","3.Escola","2.Paraná"
"1217","3.Escola","2.Paraná"
"1218","3.Escola","2.Paraná"
"1219","3.Escola","2.Paraná"
"1220","3.Escola","2.Paraná"
"1221","3.Escola","2.Paraná"
"1222","3.Escola","2.Paraná"
"1223","3.Escola","2.Paraná"
"1224","3.Escola","3.Rio G. do Sul"
"1225","3.Escola","3.Rio G. do Sul"
"1226","3.Escola","3.Rio G. do Sul"
"1227","3.Escola","3.Rio G. do Sul"
"1228","3.Escola","3.Rio G. do Sul"
"1229","3.Escola","3.Rio G. do Sul"
"1230","3.Escola","3.Rio G. do Sul"
"1231","3.Escola","3.Rio G. do Sul"
"1232","3.Escola","3.Rio G. do Sul"
"1233","3.Escola","3.Rio G. do Sul"
"1234","3.Escola","3.Rio G. do Sul"
"1235","3.Escola","3.Rio G. do Sul"
"1236","3.Escola","3.Rio G. do Sul"
"1237","3.Escola","3.Rio G. do Sul"
"1238","3.Escola","3.Rio G. do Sul"
"1239","3.Escola","3.Rio G. do Sul"
"1240","3.Escola","3.Rio G. do Sul"
"1241","3.Escola","3.Rio G. do Sul"
"1242","3.Escola","3.Rio G. do Sul"
"1243","3.Escola","3.Rio G. do Sul"
"1244","3.Escola","3.Rio G. do Sul"
"1245","3.Escola","3.Rio G. do Sul"
"1246","3.Escola","3.Rio G. do Sul"
"1247","3.Escola","3.Rio G. do Sul"
"1248","3.Escola","3.Rio G. do Sul"
"1249","3.Escola","3.Rio G. do Sul"
"1250","3.Escola","3.Rio G. do Sul"
"1251","3.Escola","3.Rio G. do Sul"
"1252","3.Escola","3.Rio G. do Sul"
"1253","3.Escola","3.Rio G. do Sul"
"1254","3.Escola","3.Rio G. do Sul"
"1255","3.Escola","3.Rio G. do Sul"
"1256","3.Escola","3.Rio G. do Sul"
"1257","3.Escola","3.Rio G. do Sul"
"1258","3.Escola","3.Rio G. do Sul"
"1259","3.Escola","3.Rio G. do Sul"
"1260","3.Escola","3.Rio G. do Sul"
"1261","3.Escola","3.Rio G. do Sul"
"1262","3.Escola","3.Rio G. do Sul"
"1263","3.Escola","3.Rio G. do Sul"
"1264","3.Escola","3.Rio G. do Sul"
"1265","3.Escola","3.Rio G. do Sul"
"1266","3.Escola","3.Rio G. do Sul"
"1267","3.Escola","3.Rio G. do Sul"
"1268","3.Escola","3.Rio G. do Sul"
"1269","3.Escola","3.Rio G. do Sul"
"1270","3.Escola","3.Rio G. do Sul"
"1271","3.Escola","3.Rio G. do Sul"
"1272","3.Escola","3.Rio G. do Sul"
"1273","3.Escola","3.Rio G. do Sul"
"1274","3.Escola","3.Rio G. do Sul"
"1275","3.Escola","3.Rio G. do Sul"
"1276","3.Escola","3.Rio G. do Sul"
"1277","3.Escola","3.Rio G. do Sul"
"1278","3.Escola","3.Rio G. do Sul"
"1279","3.Escola","3.Rio G. do Sul"
"1280","3.Escola","3.Rio G. do Sul"
"1281","3.Escola","3.Rio G. do Sul"
"1282","3.Escola","3.Rio G. do Sul"
"1283","3.Escola","3.Rio G. do Sul"
"1284","3.Escola","3.Rio G. do Sul"
"1285","3.Escola","3.Rio G. do Sul"
"1286","3.Escola","3.Rio G. do Sul"
"1287","3.Escola","3.Rio G. do Sul"
"1288","3.Escola","3.Rio G. do Sul"
"1289","3.Escola","3.Rio G. do Sul"
"1290","3.Escola","3.Rio G. do Sul"
"1291","3.Escola","3.Rio G. do Sul"
"1292","3.Escola","3.Rio G. do Sul"
"1293","3.Escola","3.Rio G. do Sul"
"1294","3.Escola","3.Rio G. do Sul"
"1295","3.Escola","3.Rio G. do Sul"
"1296","3.Escola","3.Rio G. do Sul"
"1297","3.Escola","3.Rio G. do Sul"
"1298","3.Escola","3.Rio G. do Sul"
"1299","3.Escola","3.Rio G. do Sul"
"1300","3.Escola","3.Rio G. do Sul"
"1301","3.Escola","3.Rio G. do Sul"
"1302","3.Escola","3.Rio G. do Sul"
"1303","3.Escola","3.Rio G. do Sul"
"1304","3.Escola","3.Rio G. do Sul"
"1305","3.Escola","3.Rio G. do Sul"
"1306","3.Escola","3.Rio G. do Sul"
"1307","3.Escola","3.Rio G. do Sul"
"1308","3.Escola","3.Rio G. do Sul"
"1309","3.Escola","3.Rio G. do Sul"
"1310","3.Escola","3.Rio G. do Sul"
"1311","3.Escola","3.Rio G. do Sul"
"1312","3.Escola","3.Rio G. do Sul"
"1313","3.Escola","3.Rio G. do Sul"
"1314","3.Escola","3.Rio G. do Sul"
"1315","3.Escola","3.Rio G. do Sul"
"1316","3.Escola","3.Rio G. do Sul"
"1317","3.Escola","3.Rio G. do Sul"
"1318","3.Escola","3.Rio G. do Sul"
"1319","3.Escola","3.Rio G. do Sul"
"1320","3.Escola","3.Rio G. do Sul"
"1321","3.Escola","3.Rio G. do Sul"
"1322","3.Escola","3.Rio G. do Sul"
"1323","3.Escola","3.Rio G. do Sul"
"1324","3.Escola","3.Rio G. do Sul"
"1325","3.Escola","3.Rio G. do Sul"
"1326","3.Escola","3.Rio G. do Sul"
"1327","3.Escola","3.Rio G. do Sul"
"1328","3.Escola","3.Rio G. do Sul"
"1329","3.Escola","3.Rio G. do Sul"
"1330","3.Escola","3.Rio G. do Sul"
"1331","3.Escola","3.Rio G. do Sul"
"1332","3.Escola","3.Rio G. do Sul"
"1333","3.Escola","3.Rio G. do Sul"
"1334","3.Escola","3.Rio G. do Sul"
"1335","3.Escola","3.Rio G. do Sul"
"1336","3.Escola","3.Rio G. do Sul"
"1337","3.Escola","3.Rio G. do Sul"
"1338","3.Escola","3.Rio G. do Sul"
"1339","3.Escola","3.Rio G. do Sul"
"1340","3.Escola","3.Rio G. do Sul"
"1341","3.Escola","3.Rio G. do Sul"
"1342","3.Escola","3.Rio G. do Sul"
"1343","3.Escola","3.Rio G. do Sul"
"1344","3.Escola","3.Rio G. do Sul"
"1345","3.Escola","3.Rio G. do Sul"
"1346","3.Escola","3.Rio G. do Sul"
"1347","3.Escola","3.Rio G. do Sul"
"1348","3.Escola","3.Rio G. do Sul"
"1349","3.Escola","3.Rio G. do Sul"
"1350","3.Escola","3.Rio G. do Sul"
